gameId|teamId|pickTurn|championId
4154957464|100|1|53
4154957464|100|2|81
4154957464|100|3|8
4154957464|100|4|80
4154957464|100|5|31
4154957464|200|6|142
4154957464|200|7|11
4154957464|200|8|86
4154957464|200|9|154
4154957464|200|10|122
4154937925|100|1|84
4154937925|100|2|157
4154937925|100|3|141
4154937925|100|4|86
4154937925|100|5|82
4154937925|200|6|120
4154937925|200|7|11
4154937925|200|8|23
4154937925|200|9|222
4154937925|200|10|122
4154928253|100|1|63
4154928253|100|2|11
4154928253|100|3|25
4154928253|100|4|238
4154928253|100|5|83
4154928253|200|6|238
4154928253|200|7|59
4154928253|200|8|24
4154928253|200|9|119
4154928253|200|10|11
4154928234|100|1|17
4154928234|100|2|107
4154928234|100|3|82
4154928234|100|4|25
4154928234|100|5|111
4154928234|200|6|266
4154928234|200|7|53
4154928234|200|8|21
4154928234|200|9|63
4154928234|200|10|84
4154947642|100|1|122
4154947642|100|2|31
4154947642|100|3|-1
4154947642|100|4|157
4154947642|100|5|53
4154947642|200|6|412
4154947642|200|7|157
4154947642|200|8|82
4154947642|200|9|79
4154947642|200|10|268
4154937811|100|1|-1
4154937811|100|2|33
4154937811|100|3|63
4154937811|100|4|122
4154937811|100|5|25
4154937811|200|6|84
4154937811|200|7|81
4154937811|200|8|99
4154937811|200|9|240
4154937811|200|10|74
4154947524|100|1|51
4154947524|100|2|67
4154947524|100|3|82
4154947524|100|4|131
4154947524|100|5|23
4154947524|200|6|498
4154947524|200|7|114
4154947524|200|8|111
4154947524|200|9|84
4154947524|200|10|24
4154967026|100|1|58
4154967026|100|2|238
4154967026|100|3|157
4154967026|100|4|64
4154967026|100|5|131
4154967026|200|6|25
4154967026|200|7|555
4154967026|200|8|420
4154967026|200|9|45
4154967026|200|10|75
4154928036|100|1|11
4154928036|100|2|69
4154928036|100|3|63
4154928036|100|4|429
4154928036|100|5|75
4154928036|200|6|157
4154928036|200|7|89
4154928036|200|8|555
4154928036|200|9|122
4154928036|200|10|266
4154947397|100|1|58
4154947397|100|2|350
4154947397|100|3|517
4154947397|100|4|238
4154947397|100|5|67
4154947397|200|6|236
4154947397|200|7|33
4154947397|200|8|53
4154947397|200|9|75
4154947397|200|10|238
4154966861|100|1|107
4154966861|100|2|238
4154966861|100|3|75
4154966861|100|4|11
4154966861|100|5|25
4154966861|200|6|51
4154966861|200|7|90
4154966861|200|8|420
4154966861|200|9|412
4154966861|200|10|11
4154966879|100|1|266
4154966879|100|2|32
4154966879|100|3|24
4154966879|100|4|238
4154966879|100|5|145
4154966879|200|6|145
4154966879|200|7|6
4154966879|200|8|89
4154966879|200|9|238
4154966879|200|10|69
4154947288|100|1|89
4154947288|100|2|59
4154947288|100|3|25
4154947288|100|4|105
4154947288|100|5|114
4154947288|200|6|120
4154947288|200|7|555
4154947288|200|8|238
4154947288|200|9|53
4154947288|200|10|92
4154937339|100|1|157
4154937339|100|2|24
4154937339|100|3|350
4154937339|100|4|105
4154937339|100|5|14
4154937339|200|6|9
4154937339|200|7|91
4154937339|200|8|555
4154937339|200|9|36
4154937339|200|10|80
4154927701|100|1|105
4154927701|100|2|122
4154927701|100|3|119
4154927701|100|4|141
4154927701|100|5|420
4154927701|200|6|17
4154927701|200|7|11
4154927701|200|8|555
4154927701|200|9|53
4154927701|200|10|131
4154927594|100|1|114
4154927594|100|2|105
4154927594|100|3|89
4154927594|100|4|11
4154927594|100|5|80
4154927594|200|6|45
4154927594|200|7|412
4154927594|200|8|25
4154927594|200|9|82
4154927594|200|10|122
4154947247|100|1|111
4154947247|100|2|83
4154947247|100|3|25
4154947247|100|4|77
4154947247|100|5|238
4154947247|200|6|32
4154947247|200|7|105
4154947247|200|8|498
4154947247|200|9|80
4154947247|200|10|555
4154937351|100|1|80
4154937351|100|2|517
4154937351|100|3|119
4154937351|100|4|82
4154937351|100|5|202
4154937351|200|6|77
4154937351|200|7|25
4154937351|200|8|86
4154937351|200|9|157
4154937351|200|10|51
4154966653|100|1|122
4154966653|100|2|25
4154966653|100|3|420
4154966653|100|4|15
4154966653|100|5|91
4154966653|200|6|555
4154966653|200|7|15
4154966653|200|8|84
4154966653|200|9|157
4154966653|200|10|25
4154966647|100|1|33
4154966647|100|2|420
4154966647|100|3|555
4154966647|100|4|53
4154966647|100|5|91
4154966647|200|6|157
4154966647|200|7|89
4154966647|200|8|134
4154966647|200|9|80
4154966647|200|10|555
4154937222|100|1|59
4154937222|100|2|11
4154937222|100|3|145
4154937222|100|4|63
4154937222|100|5|119
4154937222|200|6|51
4154937222|200|7|122
4154937222|200|8|238
4154937222|200|9|427
4154937222|200|10|412
4154937175|100|1|90
4154937175|100|2|25
4154937175|100|3|164
4154937175|100|4|555
4154937175|100|5|11
4154937175|200|6|246
4154937175|200|7|6
4154937175|200|8|63
4154937175|200|9|-1
4154937175|200|10|141
4154927446|100|1|25
4154927446|100|2|28
4154927446|100|3|45
4154927446|100|4|555
4154927446|100|5|99
4154927446|200|6|80
4154927446|200|7|13
4154927446|200|8|53
4154927446|200|9|11
4154927446|200|10|555
4154927506|100|1|80
4154927506|100|2|11
4154927506|100|3|25
4154927506|100|4|82
4154927506|100|5|51
4154927506|200|6|17
4154927506|200|7|12
4154927506|200|8|157
4154927506|200|9|80
4154927506|200|10|119
4154956621|100|1|350
4154956621|100|2|145
4154956621|100|3|266
4154956621|100|4|238
4154956621|100|5|11
4154956621|200|6|6
4154956621|200|7|103
4154956621|200|8|64
4154956621|200|9|18
4154956621|200|10|11
4154956629|100|1|157
4154956629|100|2|119
4154956629|100|3|122
4154956629|100|4|82
4154956629|100|5|53
4154956629|200|6|55
4154956629|200|7|517
4154956629|200|8|67
4154956629|200|9|111
4154956629|200|10|122
4154966244|100|1|-1
4154966244|100|2|51
4154966244|100|3|-1
4154966244|100|4|-1
4154966244|100|5|412
4154966244|200|6|67
4154966244|200|7|119
4154966244|200|8|105
4154966244|200|9|6
4154966244|200|10|106
4154966235|100|1|555
4154966235|100|2|80
4154966235|100|3|117
4154966235|100|4|238
4154966235|100|5|107
4154966235|200|6|555
4154966235|200|7|84
4154966235|200|8|69
4154966235|200|9|517
4154966235|200|10|122
4154966433|100|1|412
4154966433|100|2|122
4154966433|100|3|11
4154966433|100|4|55
4154966433|100|5|238
4154966433|200|6|28
4154966433|200|7|119
4154966433|200|8|157
4154966433|200|9|24
4154966433|200|10|55
4154956480|100|1|25
4154956480|100|2|84
4154956480|100|3|121
4154956480|100|4|350
4154956480|100|5|254
4154956480|200|6|67
4154956480|200|7|555
4154956480|200|8|8
4154956480|200|9|84
4154956480|200|10|15
4154966376|100|1|53
4154966376|100|2|103
4154966376|100|3|420
4154966376|100|4|17
4154966376|100|5|202
4154966376|200|6|11
4154966376|200|7|103
4154966376|200|8|157
4154966376|200|9|555
4154966376|200|10|143
4154936875|100|1|119
4154936875|100|2|86
4154936875|100|3|133
4154936875|100|4|238
4154936875|100|5|555
4154936875|200|6|105
4154936875|200|7|222
4154936875|200|8|25
4154936875|200|9|17
4154936875|200|10|106
4154936846|100|1|24
4154936846|100|2|240
4154936846|100|3|238
4154936846|100|4|517
4154936846|100|5|555
4154936846|200|6|157
4154936846|200|7|246
4154936846|200|8|84
4154936846|200|9|17
4154936846|200|10|82
4154936874|100|1|133
4154936874|100|2|53
4154936874|100|3|115
4154936874|100|4|-1
4154936874|100|5|28
4154936874|200|6|238
4154936874|200|7|412
4154936874|200|8|107
4154936874|200|9|51
4154936874|200|10|58
4154927166|100|1|67
4154927166|100|2|112
4154927166|100|3|63
4154927166|100|4|82
4154927166|100|5|80
4154927166|200|6|122
4154927166|200|7|412
4154927166|200|8|23
4154927166|200|9|238
4154927166|200|10|15
4154966156|100|1|122
4154966156|100|2|86
4154966156|100|3|157
4154966156|100|4|238
4154966156|100|5|53
4154966156|200|6|120
4154966156|200|7|420
4154966156|200|8|238
4154966156|200|9|53
4154966156|200|10|157
4154936725|100|1|157
4154936725|100|2|58
4154936725|100|3|11
4154936725|100|4|63
4154936725|100|5|238
4154936725|200|6|157
4154936725|200|7|17
4154936725|200|8|64
4154936725|200|9|89
4154936725|200|10|350
4154956323|100|1|76
4154956323|100|2|82
4154956323|100|3|555
4154956323|100|4|11
4154956323|100|5|141
4154956323|200|6|238
4154956323|200|7|99
4154956323|200|8|11
4154956323|200|9|89
4154956323|200|10|58
4154936658|100|1|77
4154936658|100|2|122
4154936658|100|3|245
4154936658|100|4|25
4154936658|100|5|119
4154936658|200|6|35
4154936658|200|7|122
4154936658|200|8|67
4154936658|200|9|555
4154936658|200|10|238
4154946644|100|1|555
4154946644|100|2|238
4154946644|100|3|53
4154946644|100|4|85
4154946644|100|5|38
4154946644|200|6|80
4154946644|200|7|555
4154946644|200|8|134
4154946644|200|9|7
4154946644|200|10|119
4154946525|100|1|122
4154946525|100|2|119
4154946525|100|3|28
4154946525|100|4|25
4154946525|100|5|238
4154946525|200|6|121
4154946525|200|7|25
4154946525|200|8|53
4154946525|200|9|91
4154946525|200|10|80
4154966020|100|1|11
4154966020|100|2|103
4154966020|100|3|84
4154966020|100|4|119
4154966020|100|5|420
4154966020|200|6|53
4154966020|200|7|11
4154966020|200|8|39
4154966020|200|9|67
4154966020|200|10|122
4154936643|100|1|105
4154936643|100|2|25
4154936643|100|3|69
4154936643|100|4|75
4154936643|100|5|106
4154936643|200|6|25
4154936643|200|7|11
4154936643|200|8|67
4154936643|200|9|-1
4154936643|200|10|238
4154946392|100|1|99
4154946392|100|2|238
4154946392|100|3|122
4154946392|100|4|202
4154946392|100|5|517
4154946392|200|6|16
4154946392|200|7|238
4154946392|200|8|157
4154946392|200|9|122
4154946392|200|10|141
4154926910|100|1|157
4154926910|100|2|238
4154926910|100|3|517
4154926910|100|4|67
4154926910|100|5|122
4154926910|200|6|555
4154926910|200|7|157
4154926910|200|8|238
4154926910|200|9|53
4154926910|200|10|24
4154936600|100|1|28
4154936600|100|2|122
4154936600|100|3|119
4154936600|100|4|350
4154936600|100|5|131
4154936600|200|6|91
4154936600|200|7|23
4154936600|200|8|17
4154936600|200|9|25
4154936600|200|10|555
4154946380|100|1|89
4154946380|100|2|157
4154946380|100|3|90
4154946380|100|4|6
4154946380|100|5|555
4154946380|200|6|157
4154946380|200|7|122
4154946380|200|8|202
4154946380|200|9|555
4154946380|200|10|107
4154946330|100|1|63
4154946330|100|2|80
4154946330|100|3|157
4154946330|100|4|99
4154946330|100|5|25
4154946330|200|6|119
4154946330|200|7|11
4154946330|200|8|45
4154946330|200|9|84
4154946330|200|10|157
4154946349|100|1|122
4154946349|100|2|-1
4154946349|100|3|11
4154946349|100|4|119
4154946349|100|5|25
4154946349|200|6|-1
4154946349|200|7|119
4154946349|200|8|25
4154946349|200|9|11
4154946349|200|10|39
4154926780|100|1|53
4154926780|100|2|111
4154926780|100|3|86
4154926780|100|4|24
4154926780|100|5|268
4154926780|200|6|157
4154926780|200|7|53
4154926780|200|8|105
4154926780|200|9|555
4154926780|200|10|75
4154965745|100|1|17
4154965745|100|2|6
4154965745|100|3|67
4154965745|100|4|11
4154965745|100|5|107
4154965745|200|6|45
4154965745|200|7|92
4154965745|200|8|555
4154965745|200|9|11
4154965745|200|10|119
4154965742|100|1|145
4154965742|100|2|89
4154965742|100|3|240
4154965742|100|4|103
4154965742|100|5|92
4154965742|200|6|11
4154965742|200|7|157
4154965742|200|8|22
4154965742|200|9|238
4154965742|200|10|25
4154965610|100|1|24
4154965610|100|2|122
4154965610|100|3|51
4154965610|100|4|517
4154965610|100|5|555
4154965610|200|6|10
4154965610|200|7|80
4154965610|200|8|53
4154965610|200|9|122
4154965610|200|10|51
4154936437|100|1|45
4154936437|100|2|238
4154936437|100|3|81
4154936437|100|4|420
4154936437|100|5|33
4154936437|200|6|555
4154936437|200|7|412
4154936437|200|8|122
4154936437|200|9|41
4154936437|200|10|238
4154965686|100|1|72
4154965686|100|2|29
4154965686|100|3|238
4154965686|100|4|122
4154965686|100|5|157
4154965686|200|6|53
4154965686|200|7|119
4154965686|200|8|203
4154965686|200|9|157
4154965686|200|10|223
4154946191|100|1|143
4154946191|100|2|63
4154946191|100|3|115
4154946191|100|4|11
4154946191|100|5|24
4154946191|200|6|150
4154946191|200|7|11
4154946191|200|8|7
4154946191|200|9|157
4154946191|200|10|84
4154936403|100|1|25
4154936403|100|2|114
4154936403|100|3|266
4154936403|100|4|107
4154936403|100|5|110
4154936403|200|6|18
4154936403|200|7|119
4154936403|200|8|105
4154936403|200|9|11
4154936403|200|10|122
4154926551|100|1|51
4154926551|100|2|39
4154926551|100|3|29
4154926551|100|4|84
4154926551|100|5|11
4154926551|200|6|75
4154926551|200|7|45
4154926551|200|8|238
4154926551|200|9|119
4154926551|200|10|163
4154946096|100|1|238
4154946096|100|2|122
4154946096|100|3|67
4154946096|100|4|107
4154946096|100|5|64
4154946096|200|6|75
4154946096|200|7|142
4154946096|200|8|-1
4154946096|200|9|119
4154946096|200|10|555
4154955834|100|1|222
4154955834|100|2|53
4154955834|100|3|-1
4154955834|100|4|122
4154955834|100|5|246
4154955834|200|6|202
4154955834|200|7|11
4154955834|200|8|238
4154955834|200|9|268
4154955834|200|10|122
4154936084|100|1|119
4154936084|100|2|82
4154936084|100|3|55
4154936084|100|4|157
4154936084|100|5|266
4154936084|200|6|80
4154936084|200|7|11
4154936084|200|8|517
4154936084|200|9|-1
4154936084|200|10|126
4154955766|100|1|238
4154955766|100|2|29
4154955766|100|3|17
4154955766|100|4|24
4154955766|100|5|119
4154955766|200|6|28
4154955766|200|7|157
4154955766|200|8|555
4154955766|200|9|68
4154955766|200|10|11
4154926477|100|1|114
4154926477|100|2|25
4154926477|100|3|11
4154926477|100|4|238
4154926477|100|5|80
4154926477|200|6|238
4154926477|200|7|114
4154926477|200|8|53
4154926477|200|9|107
4154926477|200|10|-1
4154955875|100|1|555
4154955875|100|2|53
4154955875|100|3|31
4154955875|100|4|11
4154955875|100|5|82
4154955875|200|6|11
4154955875|200|7|81
4154955875|200|8|45
4154955875|200|9|17
4154955875|200|10|122
4154955681|100|1|21
4154955681|100|2|67
4154955681|100|3|19
4154955681|100|4|25
4154955681|100|5|80
4154955681|200|6|517
4154955681|200|7|350
4154955681|200|8|119
4154955681|200|9|11
4154955681|200|10|157
4154965406|100|1|23
4154965406|100|2|53
4154965406|100|3|33
4154965406|100|4|11
4154965406|100|5|17
4154965406|200|6|51
4154965406|200|7|25
4154965406|200|8|105
4154965406|200|9|238
4154965406|200|10|122
4154965385|100|1|105
4154965385|100|2|25
4154965385|100|3|266
4154965385|100|4|141
4154965385|100|5|555
4154965385|200|6|63
4154965385|200|7|24
4154965385|200|8|555
4154965385|200|9|82
4154965385|200|10|80
4154955645|100|1|64
4154955645|100|2|157
4154955645|100|3|122
4154955645|100|4|81
4154955645|100|5|266
4154955645|200|6|2
4154955645|200|7|81
4154955645|200|8|103
4154955645|200|9|121
4154955645|200|10|555
4154926399|100|1|6
4154926399|100|2|-1
4154926399|100|3|555
4154926399|100|4|122
4154926399|100|5|25
4154926399|200|6|145
4154926399|200|7|157
4154926399|200|8|103
4154926399|200|9|555
4154926399|200|10|122
4154936109|100|1|53
4154936109|100|2|555
4154936109|100|3|266
4154936109|100|4|11
4154936109|100|5|157
4154936109|200|6|25
4154936109|200|7|77
4154936109|200|8|23
4154936109|200|9|350
4154936109|200|10|238
4154965173|100|1|-1
4154965173|100|2|51
4154965173|100|3|420
4154965173|100|4|120
4154965173|100|5|350
4154965173|200|6|28
4154965173|200|7|122
4154965173|200|8|517
4154965173|200|9|38
4154965173|200|10|63
4154955394|100|1|51
4154955394|100|2|53
4154955394|100|3|17
4154955394|100|4|238
4154955394|100|5|11
4154955394|200|6|99
4154955394|200|7|555
4154955394|200|8|23
4154955394|200|9|42
4154955394|200|10|91
4154925966|100|1|84
4154925966|100|2|-1
4154925966|100|3|555
4154925966|100|4|157
4154925966|100|5|-1
4154925966|200|6|67
4154925966|200|7|122
4154925966|200|8|53
4154925966|200|9|11
4154925966|200|10|236
4154955387|100|1|82
4154955387|100|2|119
4154955387|100|3|238
4154955387|100|4|25
4154955387|100|5|141
4154955387|200|6|92
4154955387|200|7|29
4154955387|200|8|24
4154955387|200|9|119
4154955387|200|10|81
4154935770|100|1|266
4154935770|100|2|157
4154935770|100|3|67
4154935770|100|4|99
4154935770|100|5|90
4154935770|200|6|266
4154935770|200|7|238
4154935770|200|8|25
4154935770|200|9|157
4154935770|200|10|84
4154955475|100|1|17
4154955475|100|2|157
4154955475|100|3|11
4154955475|100|4|555
4154955475|100|5|119
4154955475|200|6|119
4154955475|200|7|266
4154955475|200|8|122
4154955475|200|9|111
4154955475|200|10|517
4154964973|100|1|25
4154964973|100|2|82
4154964973|100|3|99
4154964973|100|4|105
4154964973|100|5|121
4154964973|200|6|84
4154964973|200|7|24
4154964973|200|8|266
4154964973|200|9|80
4154964973|200|10|238
4154965111|100|1|555
4154965111|100|2|266
4154965111|100|3|53
4154965111|100|4|75
4154965111|100|5|120
4154965111|200|6|122
4154965111|200|7|25
4154965111|200|8|84
4154965111|200|9|53
4154965111|200|10|246
4154935592|100|1|26
4154935592|100|2|145
4154935592|100|3|238
4154935592|100|4|6
4154935592|100|5|11
4154935592|200|6|25
4154935592|200|7|268
4154935592|200|8|17
4154935592|200|9|10
4154935592|200|10|67
4154925942|100|1|82
4154925942|100|2|21
4154925942|100|3|99
4154925942|100|4|105
4154925942|100|5|-1
4154925942|200|6|517
4154925942|200|7|82
4154925942|200|8|238
4154925942|200|9|111
4154925942|200|10|412
4154925975|100|1|157
4154925975|100|2|18
4154925975|100|3|86
4154925975|100|4|238
4154925975|100|5|11
4154925975|200|6|246
4154925975|200|7|53
4154925975|200|8|58
4154925975|200|9|11
4154925975|200|10|99
4154926030|100|1|555
4154926030|100|2|85
4154926030|100|3|238
4154926030|100|4|18
4154926030|100|5|16
4154926030|200|6|75
4154926030|200|7|268
4154926030|200|8|37
4154926030|200|9|67
4154926030|200|10|11
4154925826|100|1|82
4154925826|100|2|111
4154925826|100|3|11
4154925826|100|4|17
4154925826|100|5|90
4154925826|200|6|67
4154925826|200|7|122
4154925826|200|8|69
4154925826|200|9|555
4154925826|200|10|11
4154964817|100|1|89
4154964817|100|2|91
4154964817|100|3|11
4154964817|100|4|122
4154964817|100|5|53
4154964817|200|6|420
4154964817|200|7|90
4154964817|200|8|80
4154964817|200|9|53
4154964817|200|10|81
4154935253|100|1|122
4154935253|100|2|79
4154935253|100|3|222
4154935253|100|4|53
4154935253|100|5|141
4154935253|200|6|25
4154935253|200|7|122
4154935253|200|8|555
4154935253|200|9|45
4154935253|200|10|37
4154935182|100|1|11
4154935182|100|2|99
4154935182|100|3|157
4154935182|100|4|555
4154935182|100|5|80
4154935182|200|6|11
4154935182|200|7|157
4154935182|200|8|420
4154935182|200|9|145
4154935182|200|10|80
4154935387|100|1|99
4154935387|100|2|157
4154935387|100|3|555
4154935387|100|4|82
4154935387|100|5|80
4154935387|200|6|85
4154935387|200|7|-1
4154935387|200|8|157
4154935387|200|9|121
4154935387|200|10|63
4154945099|100|1|350
4154945099|100|2|420
4154945099|100|3|11
4154945099|100|4|53
4154945099|100|5|517
4154945099|200|6|122
4154945099|200|7|69
4154945099|200|8|63
4154945099|200|9|51
4154945099|200|10|157
4154964500|100|1|25
4154964500|100|2|18
4154964500|100|3|11
4154964500|100|4|157
4154964500|100|5|36
4154964500|200|6|222
4154964500|200|7|126
4154964500|200|8|84
4154964500|200|9|11
4154964500|200|10|555
4154954913|100|1|-1
4154954913|100|2|121
4154954913|100|3|157
4154954913|100|4|555
4154954913|100|5|122
4154954913|200|6|89
4154954913|200|7|121
4154954913|200|8|517
4154954913|200|9|75
4154954913|200|10|222
4154954858|100|1|119
4154954858|100|2|157
4154954858|100|3|238
4154954858|100|4|11
4154954858|100|5|-1
4154954858|200|6|64
4154954858|200|7|119
4154954858|200|8|111
4154954858|200|9|82
4154954858|200|10|222
4154964475|100|1|37
4154964475|100|2|99
4154964475|100|3|86
4154964475|100|4|238
4154964475|100|5|-1
4154964475|200|6|89
4154964475|200|7|53
4154964475|200|8|238
4154964475|200|9|420
4154964475|200|10|107
4154925469|100|1|23
4154925469|100|2|91
4154925469|100|3|113
4154925469|100|4|-1
4154925469|100|5|53
4154925469|200|6|63
4154925469|200|7|105
4154925469|200|8|24
4154925469|200|9|6
4154925469|200|10|119
4154935082|100|1|106
4154935082|100|2|23
4154935082|100|3|18
4154935082|100|4|15
4154935082|100|5|131
4154935082|200|6|25
4154935082|200|7|350
4154935082|200|8|84
4154935082|200|9|11
4154935082|200|10|266
4154945010|100|1|222
4154945010|100|2|21
4154945010|100|3|11
4154945010|100|4|23
4154945010|100|5|238
4154945010|200|6|53
4154945010|200|7|245
4154945010|200|8|8
4154945010|200|9|236
4154945010|200|10|122
4154925146|100|1|119
4154925146|100|2|18
4154925146|100|3|157
4154925146|100|4|30
4154925146|100|5|350
4154925146|200|6|83
4154925146|200|7|63
4154925146|200|8|555
4154925146|200|9|51
4154925146|200|10|266
4154954532|100|1|63
4154954532|100|2|350
4154954532|100|3|53
4154954532|100|4|25
4154954532|100|5|238
4154954532|200|6|350
4154954532|200|7|202
4154954532|200|8|11
4154954532|200|9|223
4154954532|200|10|91
4154964137|100|1|17
4154964137|100|2|150
4154964137|100|3|53
4154964137|100|4|145
4154964137|100|5|238
4154964137|200|6|141
4154964137|200|7|23
4154964137|200|8|238
4154964137|200|9|-1
4154964137|200|10|143
4154954509|100|1|84
4154954509|100|2|35
4154954509|100|3|157
4154954509|100|4|8
4154954509|100|5|240
4154954509|200|6|120
4154954509|200|7|119
4154954509|200|8|-1
4154954509|200|9|266
4154954509|200|10|142
4154934785|100|1|122
4154934785|100|2|266
4154934785|100|3|350
4154934785|100|4|157
4154934785|100|5|82
4154934785|200|6|63
4154934785|200|7|238
4154934785|200|8|80
4154934785|200|9|81
4154934785|200|10|11
4154944784|100|1|254
4154944784|100|2|51
4154944784|100|3|266
4154944784|100|4|350
4154944784|100|5|134
4154944784|200|6|157
4154944784|200|7|238
4154944784|200|8|119
4154944784|200|9|64
4154944784|200|10|58
4154944679|100|1|122
4154944679|100|2|11
4154944679|100|3|145
4154944679|100|4|555
4154944679|100|5|91
4154944679|200|6|24
4154944679|200|7|119
4154944679|200|8|103
4154944679|200|9|17
4154944679|200|10|80
4154925046|100|1|350
4154925046|100|2|266
4154925046|100|3|161
4154925046|100|4|131
4154925046|100|5|67
4154925046|200|6|119
4154925046|200|7|8
4154925046|200|8|238
4154925046|200|9|53
4154925046|200|10|350
4154925057|100|1|157
4154925057|100|2|114
4154925057|100|3|25
4154925057|100|4|45
4154925057|100|5|122
4154925057|200|6|-1
4154925057|200|7|11
4154925057|200|8|84
4154925057|200|9|80
4154925057|200|10|350
4154964049|100|1|131
4154964049|100|2|122
4154964049|100|3|107
4154964049|100|4|157
4154964049|100|5|25
4154964049|200|6|-1
4154964049|200|7|142
4154964049|200|8|420
4154964049|200|9|141
4154964049|200|10|157
4154934592|100|1|101
4154934592|100|2|157
4154934592|100|3|114
4154934592|100|4|84
4154934592|100|5|77
4154934592|200|6|82
4154934592|200|7|56
4154934592|200|8|157
4154934592|200|9|105
4154934592|200|10|555
4154934685|100|1|246
4154934685|100|2|555
4154934685|100|3|24
4154934685|100|4|157
4154934685|100|5|350
4154934685|200|6|420
4154934685|200|7|119
4154934685|200|8|11
4154934685|200|9|55
4154934685|200|10|555
4154954401|100|1|82
4154954401|100|2|161
4154954401|100|3|80
4154954401|100|4|350
4154954401|100|5|555
4154954401|200|6|555
4154954401|200|7|412
4154954401|200|8|238
4154954401|200|9|119
4154954401|200|10|122
4154924903|100|1|350
4154924903|100|2|238
4154924903|100|3|19
4154924903|100|4|266
4154924903|100|5|555
4154924903|200|6|119
4154924903|200|7|86
4154924903|200|8|555
4154924903|200|9|157
4154924903|200|10|517
4154925001|100|1|12
4154925001|100|2|53
4154925001|100|3|141
4154925001|100|4|55
4154925001|100|5|17
4154925001|200|6|1
4154925001|200|7|80
4154925001|200|8|238
4154925001|200|9|111
4154925001|200|10|119
4154944393|100|1|11
4154944393|100|2|22
4154944393|100|3|420
4154944393|100|4|53
4154944393|100|5|238
4154944393|200|6|127
4154944393|200|7|11
4154944393|200|8|-1
4154944393|200|9|420
4154944393|200|10|82
4154934599|100|1|110
4154934599|100|2|517
4154934599|100|3|24
4154934599|100|4|122
4154934599|100|5|53
4154934599|200|6|238
4154934599|200|7|11
4154934599|200|8|157
4154934599|200|9|24
4154934599|200|10|555
4154924832|100|1|157
4154924832|100|2|517
4154924832|100|3|82
4154924832|100|4|18
4154924832|100|5|75
4154924832|200|6|111
4154924832|200|7|90
4154924832|200|8|82
4154924832|200|9|238
4154924832|200|10|33
4154954026|100|1|17
4154954026|100|2|64
4154954026|100|3|-1
4154954026|100|4|53
4154954026|100|5|54
4154954026|200|6|11
4154954026|200|7|51
4154954026|200|8|202
4154954026|200|9|80
4154954026|200|10|53
4154934279|100|1|25
4154934279|100|2|122
4154934279|100|3|-1
4154934279|100|4|238
4154934279|100|5|266
4154934279|200|6|25
4154934279|200|7|11
4154934279|200|8|157
4154934279|200|9|63
4154934279|200|10|18
4154954099|100|1|99
4154954099|100|2|25
4154954099|100|3|17
4154954099|100|4|82
4154954099|100|5|157
4154954099|200|6|350
4154954099|200|7|28
4154954099|200|8|14
4154954099|200|9|45
4154954099|200|10|99
4154944355|100|1|24
4154944355|100|2|25
4154944355|100|3|238
4154944355|100|4|63
4154944355|100|5|122
4154944355|200|6|24
4154944355|200|7|131
4154944355|200|8|63
4154944355|200|9|99
4154944355|200|10|157
4154953970|100|1|238
4154953970|100|2|555
4154953970|100|3|81
4154953970|100|4|82
4154953970|100|5|202
4154953970|200|6|141
4154953970|200|7|238
4154953970|200|8|91
4154953970|200|9|105
4154953970|200|10|246
4154924780|100|1|145
4154924780|100|2|157
4154924780|100|3|63
4154924780|100|4|103
4154924780|100|5|11
4154924780|200|6|75
4154924780|200|7|157
4154924780|200|8|10
4154924780|200|9|103
4154924780|200|10|33
4154944323|100|1|63
4154944323|100|2|85
4154944323|100|3|64
4154944323|100|4|145
4154944323|100|5|45
4154944323|200|6|53
4154944323|200|7|238
4154944323|200|8|51
4154944323|200|9|119
4154944323|200|10|84
4154944110|100|1|86
4154944110|100|2|24
4154944110|100|3|7
4154944110|100|4|555
4154944110|100|5|99
4154944110|200|6|11
4154944110|200|7|21
4154944110|200|8|238
4154944110|200|9|75
4154944110|200|10|-1
4154953825|100|1|555
4154953825|100|2|103
4154953825|100|3|25
4154953825|100|4|86
4154953825|100|5|238
4154953825|200|6|122
4154953825|200|7|80
4154953825|200|8|75
4154953825|200|9|555
4154953825|200|10|64
4154963501|100|1|266
4154963501|100|2|119
4154963501|100|3|117
4154963501|100|4|86
4154963501|100|5|24
4154963501|200|6|142
4154963501|200|7|238
4154963501|200|8|53
4154963501|200|9|23
4154963501|200|10|-1
4154943995|100|1|238
4154943995|100|2|119
4154943995|100|3|45
4154943995|100|4|163
4154943995|100|5|25
4154943995|200|6|15
4154943995|200|7|86
4154943995|200|8|238
4154943995|200|9|53
4154943995|200|10|-1
4154944025|100|1|24
4154944025|100|2|122
4154944025|100|3|350
4154944025|100|4|7
4154944025|100|5|131
4154944025|200|6|81
4154944025|200|7|157
4154944025|200|8|555
4154944025|200|9|35
4154944025|200|10|51
4154963413|100|1|11
4154963413|100|2|25
4154963413|100|3|24
4154963413|100|4|121
4154963413|100|5|114
4154963413|200|6|119
4154963413|200|7|7
4154963413|200|8|23
4154963413|200|9|11
4154963413|200|10|497
4154933938|100|1|157
4154933938|100|2|21
4154933938|100|3|17
4154933938|100|4|11
4154933938|100|5|350
4154933938|200|6|111
4154933938|200|7|-1
4154933938|200|8|121
